ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
0_0_0,524292216,25.59,0.32,65.01,25.59,0.72,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292216
0_0_0,524292217,27.68,0.35,71.81,27.68,0.73,K0III,1.362,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292217
0_0_0,524292218,25.77,0.34,74.60,25.77,0.75,DA,0.492,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292218
0_0_0,524292219,27.85,0.37,77.40,27.86,0.76,K5V,0.634,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524292219
0_0_0,524292220,25.94,0.33,80.20,25.95,0.73,M5V,0.297,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292220
0_0_0,524292221,24.03,0.31,86.99,24.04,0.74,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292221
0_0_0,524292222,26.12,0.34,89.79,26.13,0.75,K0III,1.394,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292222
0_0_0,524292223,24.21,0.31,92.58,24.22,0.72,DA,0.508,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292223
0_0_0,524292224,26.30,0.34,99.38,26.31,0.74,K5V,0.653,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524292224
0_0_0,524292225,24.39,0.34,2.18,24.40,0.79,M5V,0.305,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292225
0_0_0,524292226,26.48,0.37,4.97,26.48,0.80,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524292226
0_0_0,524292227,24.57,0.33,11.77,24.57,0.77,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292227
0_0_0,524292228,26.66,0.36,14.56,26.66,0.78,DA,0.525,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292228
0_0_0,524292229,24.75,0.34,17.36,24.75,0.79,G5V,0.960,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524292229
0_0_0,524292230,26.84,0.36,20.15,26.84,0.77,M5V,0.314,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292230
0_0_0,524292231,24.93,0.34,26.95,24.93,0.78,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292231
0_0_0,524292232,27.02,0.37,29.75,27.02,0.79,M5V,0.245,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292232
0_0_0,524292233,25.11,0.33,32.54,25.11,0.76,DA,0.541,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292233
0_0_0,524292234,27.20,0.37,39.34,27.20,0.77,G5V,0.987,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524292234
0_0_0,524292235,25.29,0.35,42.13,25.29,0.78,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292235
0_0_0,524292236,27.38,0.38,44.93,27.38,0.80,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292236
0_0_0,524292237,25.47,0.34,51.73,25.47,0.77,M5V,0.253,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292237
0_0_0,524292238,27.56,0.38,54.52,27.56,0.78,DA,0.557,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292238
0_0_0,524292239,25.65,0.35,57.32,25.65,0.79,G5V,1.013,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524292239
0_0_0,524292240,27.74,0.37,60.11,27.74,0.76,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292240
0_0_0,524292241,25.83,0.35,66.91,25.83,0.78,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292241
0_0_0,524292242,27.92,0.38,69.71,27.92,0.79,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292242
0_0_0,524292243,26.01,0.36,72.50,26.01,0.80,K0III,1.146,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292243
0_0_0,524292244,24.10,0.32,79.30,24.10,0.77,NS,1.456,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292244
0_0_0,524292245,26.19,0.36,82.09,26.19,0.78,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292245
0_0_0,524292246,24.28,0.34,84.89,24.28,0.79,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292246
0_0_0,524292247,26.37,0.35,91.69,26.37,0.77,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292247
0_0_0,524292248,24.46,0.33,94.48,24.46,0.78,K0III,1.178,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292248
0_0_0,524292249,26.55,0.37,97.28,26.55,0.79,NS,1.494,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524292249
0_0_0,524292250,24.64,0.34,0.07,24.64,0.80,K5V,0.807,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524292250
0_0_0,524292251,26.72,0.38,6.87,26.73,0.81,M5V,0.251,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292251
0_0_0,524292252,24.81,0.36,9.67,24.82,0.82,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292252
0_0_0,524292253,26.90,0.39,12.46,26.91,0.84,K0III,1.210,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292253
0_0_0,524292254,24.99,0.35,19.26,25.00,0.81,NS,1.532,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292254
0_0_0,524292255,27.08,0.39,22.05,27.09,0.82,K5V,0.826,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,True,524292255
0_0_0,524292256,25.17,0.37,24.85,25.18,0.83,M5V,0.259,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292256
0_0_0,524292257,27.26,0.38,31.65,27.27,0.80,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292257
0_0_0,524292258,25.35,0.36,34.44,25.36,0.81,K0III,1.243,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292258
0_0_0,524292259,27.44,0.40,37.24,27.44,0.83,DA,0.673,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292259
0_0_0,524292260,25.53,0.37,40.03,25.53,0.84,K5V,0.564,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524292260
0_0_0,524292261,27.62,0.39,46.83,27.62,0.81,M5V,0.268,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292261
0_0_0,524292262,25.71,0.37,49.63,25.71,0.82,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292262
0_0_0,524292263,27.80,0.40,52.42,27.80,0.83,K0III,1.275,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292263
0_0_0,524292264,25.89,0.36,59.22,25.89,0.81,DA,0.689,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292264
0_0_0,524292265,27.98,0.40,62.01,27.98,0.82,K5V,0.583,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524292265
0_0_0,524292266,26.07,0.38,64.81,26.07,0.83,M5V,0.276,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292266
0_0_0,524292267,24.16,0.34,71.61,24.16,0.80,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292267
0_0_0,524292268,26.25,0.37,74.40,26.25,0.81,M5V,0.327,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292268
0_0_0,524292269,24.34,0.35,77.20,24.34,0.82,DA,0.705,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292269
0_0_0,524292270,26.43,0.39,83.99,26.43,0.84,G5V,0.860,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524292270
0_0_0,524292271,24.52,0.35,86.79,24.52,0.81,M5V,0.284,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292271
0_0_0,524292272,26.61,0.38,89.58,26.61,0.82,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292272
0_0_0,524292273,24.70,0.36,92.38,24.70,0.83,M5V,0.335,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292273
0_0_0,524292274,26.79,0.38,99.18,26.79,0.80,DA,0.481,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292274
0_0_0,524292275,24.88,0.37,1.97,24.88,0.85,G5V,0.887,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524292275
0_0_0,524292276,26.97,0.41,4.77,26.97,0.87,M5V,0.292,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292276
0_0_0,524292277,25.06,0.38,11.56,25.06,0.88,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524292277
0_0_0,524292278,27.15,0.40,14.36,27.15,0.85,M5V,0.343,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292278
0_0_0,524292279,25.24,0.38,17.16,25.24,0.86,DA,0.497,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292279
0_0_0,524292280,27.33,0.42,23.95,27.33,0.87,G5V,0.914,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524292280
0_0_0,524292281,25.42,0.37,26.75,25.42,0.84,M5V,0.300,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292281
0_0_0,524292282,27.51,0.41,29.54,27.51,0.86,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292282
0_0_0,524292283,25.59,0.39,32.34,25.60,0.87,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292283
0_0_0,524292284,27.68,0.41,39.14,27.69,0.84,K0III,1.026,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,True,524292284
0_0_0,524292285,25.77,0.38,41.93,25.78,0.85,NS,1.317,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524292285
0_0_0,524292286,27.86,0.42,44.73,27.87,0.86,M5V,0.308,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292286
0_0_0,524292287,25.95,0.40,51.52,25.96,0.88,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292287
0_0_0,524292288,24.04,0.36,54.32,24.05,0.85,M5V,0.359,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292288
0_0_0,524292289,26.13,0.39,57.12,26.14,0.86,K0III,1.059,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292289
0_0_0,524292290,24.22,0.37,63.91,24.23,0.87,NS,1.355,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292290
0_0_0,524292291,26.31,0.39,66.71,26.32,0.84,K5V,0.737,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524292291
0_0_0,524292292,24.40,0.36,69.50,24.41,0.85,M5V,0.342,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292292
0_0_0,524292293,26.49,0.40,72.30,26.49,0.87,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292293
0_0_0,524292294,24.58,0.38,79.10,24.58,0.88,K0III,1.091,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292294
0_0_0,524292295,26.67,0.40,81.89,26.67,0.85,NS,1.392,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292295
0_0_0,524292296,24.76,0.37,84.69,24.76,0.86,K5V,0.756,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524292296
0_0_0,524292297,26.85,0.41,91.48,26.85,0.87,M5V,0.350,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292297
0_0_0,524292298,24.94,0.37,94.28,24.94,0.84,M5V,0.255,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292298
0_0_0,524292299,27.03,0.40,97.08,27.03,0.86,K0III,1.123,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,True,524292299
0_0_0,524292300,25.12,0.40,3.87,25.12,0.91,DA,0.613,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292300
0_0_0,524292301,27.21,0.44,6.67,27.21,0.92,K5V,0.775,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524292301
0_0_0,524292302,25.30,0.39,9.46,25.30,0.89,M5V,0.358,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292302
0_0_0,524292303,27.39,0.43,12.26,27.39,0.90,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292303
0_0_0,524292304,25.48,0.41,19.06,25.48,0.91,K0III,1.156,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292304
0_0_0,524292305,27.57,0.43,21.85,27.57,0.89,DA,0.629,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292305
0_0_0,524292306,25.66,0.40,24.65,25.66,0.90,K5V,0.794,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,True,524292306
0_0_0,524292307,27.75,0.44,31.44,27.75,0.91,M5V,0.246,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292307
0_0_0,524292308,25.84,0.40,34.24,25.84,0.88,M5V,0.271,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292308
0_0_0,524292309,27.93,0.44,37.04,27.93,0.89,M5V,0.297,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292309
0_0_0,524292310,26.02,0.41,43.83,26.02,0.91,DA,0.645,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292310
0_0_0,524292311,24.11,0.39,46.63,24.11,0.92,K5V,0.812,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524292311
0_0_0,524292312,26.20,0.41,49.42,26.20,0.89,M5V,0.254,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292312
0_0_0,524292313,24.29,0.38,52.22,24.29,0.90,M5V,0.279,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292313
0_0_0,524292314,26.38,0.42,59.01,26.38,0.91,M5V,0.305,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292314
0_0_0,524292315,24.47,0.38,61.81,24.47,0.88,DA,0.661,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292315
0_0_0,524292316,26.55,0.42,64.61,26.56,0.90,G5V,1.187,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524292316
0_0_0,524292317,24.64,0.39,71.40,24.65,0.91,M5V,0.262,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292317
0_0_0,524292318,26.73,0.43,74.20,26.74,0.92,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292318
0_0_0,524292319,24.82,0.39,76.99,24.83,0.89,M5V,0.313,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292319
0_0_0,524292320,26.91,0.42,83.79,26.92,0.90,DA,0.677,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292320
0_0_0,524292321,25.00,0.40,86.59,25.01,0.91,G5V,0.814,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524292321
0_0_0,524292322,27.09,0.42,89.38,27.10,0.89,M5V,0.270,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292322
0_0_0,524292323,25.18,0.39,92.18,25.19,0.90,M5V,0.296,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292323
0_0_0,524292324,27.27,0.43,98.97,27.28,0.91,M5V,0.321,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292324
0_0_0,524292325,25.36,0.41,1.77,25.37,0.92,K0III,1.387,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292325
0_0_0,524292326,27.45,0.45,4.57,27.45,0.93,NS,1.178,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292326
0_0_0,524292327,25.54,0.42,11.36,25.54,0.94,M5V,0.278,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292327
0_0_0,524292328,27.63,0.46,14.16,27.63,0.96,M5V,0.304,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524292328
0_0_0,524292329,25.72,0.42,16.95,25.72,0.93,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292329
0_0_0,524292330,27.81,0.46,23.75,27.81,0.94,K0III,1.419,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292330
0_0_0,524292331,25.90,0.43,26.55,25.90,0.95,NS,1.215,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292331
0_0_0,524292332,27.99,0.45,29.34,27.99,0.92,K5V,0.667,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524292332
0_0_0,524292333,26.08,0.43,32.14,26.08,0.94,M5V,0.312,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292333
0_0_0,524292334,24.17,0.40,38.93,24.17,0.95,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292334
0_0_0,524292335,26.26,0.44,41.73,26.26,0.96,K0III,0.972,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292335
0_0_0,524292336,24.35,0.40,44.53,24.35,0.93,NS,1.253,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524292336
0_0_0,524292337,26.44,0.43,51.32,26.44,0.94,K5V,0.686,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524292337
0_0_0,524292338,24.53,0.41,54.12,24.53,0.95,M5V,0.320,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292338
0_0_0,524292339,26.62,0.43,56.91,26.62,0.93,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292339
0_0_0,524292340,24.71,0.40,63.71,24.71,0.94,K0III,1.004,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292340
0_0_0,524292341,26.80,0.44,66.51,26.80,0.95,DA,0.553,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292341
0_0_0,524292342,24.89,0.40,69.30,24.89,0.92,K5V,0.705,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524292342
0_0_0,524292343,26.98,0.44,72.10,26.98,0.93,M5V,0.328,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292343
0_0_0,524292344,25.07,0.41,78.89,25.07,0.94,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292344
0_0_0,524292345,27.16,0.45,81.69,27.16,0.96,K0III,1.036,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292345
0_0_0,524292346,25.25,0.41,84.49,25.25,0.93,DA,0.569,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292346
0_0_0,524292347,27.34,0.45,91.28,27.34,0.94,K5V,0.724,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524292347
0_0_0,524292348,25.42,0.42,94.08,25.43,0.95,M5V,0.336,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292348
0_0_0,524292349,27.51,0.44,96.87,27.52,0.92,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292349
0_0_0,524292350,25.60,0.44,3.67,25.61,0.97,M5V,0.267,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524292350
0_0_0,524292351,27.69,0.48,6.47,27.70,0.99,DA,0.585,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292351
0_0_0,524292352,25.78,0.45,9.26,25.79,1.00,K5V,0.743,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524292352
0_0_0,524292353,27.87,0.47,12.06,27.88,0.97,M5V,0.344,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292353
0_0_0,524292354,25.96,0.44,18.85,25.97,0.98,M5V,0.250,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292354
0_0_0,524292355,24.05,0.42,21.65,24.06,0.99,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292355
0_0_0,524292356,26.14,0.44,24.44,26.15,0.97,DA,0.602,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292356
0_0_0,524292357,24.23,0.41,31.24,24.24,0.98,G5V,1.088,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,3,True,524292357
0_0_0,524292358,26.32,0.45,34.04,26.33,0.99,M5V,0.352,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292358
0_0_0,524292359,24.41,0.41,36.83,24.42,0.96,M5V,0.258,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292359
0_0_0,524292360,26.50,0.45,43.63,26.50,0.97,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292360
0_0_0,524292361,24.59,0.42,46.42,24.59,0.98,DA,0.618,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292361
0_0_0,524292362,26.68,0.46,49.22,26.68,1.00,G5V,1.115,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524292362
0_0_0,524292363,24.77,0.42,52.02,24.77,0.97,M5V,0.240,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292363
0_0_0,524292364,26.86,0.46,58.81,26.86,0.98,M5V,0.266,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292364
0_0_0,524292365,24.95,0.43,61.61,24.95,0.99,M5V,0.291,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292365
0_0_0,524292366,27.04,0.45,64.40,27.04,0.96,K0III,1.268,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292366
0_0_0,524292367,25.13,0.43,71.20,25.13,0.97,NS,1.598,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292367
0_0_0,524292368,27.22,0.47,74.00,27.22,0.99,M5V,0.248,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292368
0_0_0,524292369,25.31,0.44,76.79,25.31,1.00,M5V,0.274,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292369
0_0_0,524292370,27.40,0.46,83.59,27.40,0.97,M5V,0.299,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292370
0_0_0,524292371,25.49,0.44,86.38,25.49,0.98,K0III,1.300,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292371
0_0_0,524292372,27.58,0.48,89.18,27.58,0.99,NS,1.636,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524292372
0_0_0,524292373,25.67,0.43,95.98,25.67,0.96,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292373
0_0_0,524292374,27.76,0.47,98.77,27.76,0.98,M5V,0.282,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292374
0_0_0,524292375,29.85,0.01,1.57,29.85,0.03,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292375
0_0_0,524292376,31.94,0.02,4.36,31.94,0.04,K0III,1.332,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292376
0_0_0,524292377,30.03,0.01,11.16,30.03,0.01,NS,1.674,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524292377
0_0_0,524292378,28.12,0.01,13.96,28.12,0.02,K5V,0.617,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524292378
0_0_0,524292379,30.21,0.02,16.75,30.21,0.04,M5V,0.290,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524292379
0_0_0,524292380,28.30,0.00,23.55,28.30,0.01,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292380
0_0_0,524292381,30.39,0.01,26.34,30.39,0.02,K0III,1.364,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292381
0_0_0,524292382,28.48,0.02,29.14,28.48,0.03,DA,0.493,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292382
0_0_0,524292383,30.57,0.00,35.94,30.57,0.00,K5V,0.635,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524292383
0_0_0,524292384,28.66,0.01,38.73,28.66,0.01,M5V,0.298,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524292384
0_0_0,524292385,30.75,0.01,41.53,30.75,0.03,M5V,0.324,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524292385
0_0_0,524292386,28.84,0.02,44.32,28.84,0.04,K0III,1.397,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524292386
0_0_0,524292387,30.93,0.00,51.12,30.93,0.01,DA,0.510,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524292387
0_0_0,524292388,29.02,0.01,53.92,29.02,0.02,K5V,0.654,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524292388
0_0_0,524292389,31.11,0.02,56.71,31.11,0.03,M5V,0.306,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292389
0_0_0,524292390,29.20,0.00,63.51,29.20,0.00,M5V,0.332,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524292390
0_0_0,524292391,31.29,0.01,66.30,31.29,0.02,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524292391
0_0_0,524292392,29.38,0.01,69.10,29.38,0.03,DA,0.526,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524292392
0_0_0,524292393,31.46,0.02,75.90,31.46,0.04,K5V,0.673,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524292393
