ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
1_0_0,550280109914,129.44,2.11,54.66,129.46,0.93,K5V,0.796,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280109914
1_0_0,550280109915,127.85,2.03,56.99,127.87,0.91,M5V,0.247,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,True,550280109915
1_0_0,550280109916,129.59,2.08,62.65,129.61,0.92,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109916
1_0_0,550280109917,128.00,2.07,64.98,128.02,0.93,K0III,1.191,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109917
1_0_0,550280109918,129.74,2.05,67.31,129.76,0.90,NS,1.510,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280109918
1_0_0,550280109919,128.15,2.05,72.97,128.17,0.91,K5V,0.815,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280109919
1_0_0,550280109920,129.89,2.10,75.30,129.91,0.92,M5V,0.255,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109920
1_0_0,550280109921,128.30,2.02,77.63,128.31,0.90,M5V,0.280,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109921
1_0_0,550280109922,126.71,2.01,83.30,126.72,0.91,K0III,1.224,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,True,550280109922
1_0_0,550280109923,128.45,2.06,85.63,128.46,0.92,DA,0.663,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280109923
1_0_0,550280109924,126.86,2.06,87.96,126.87,0.93,K5V,0.833,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280109924
1_0_0,550280109925,128.60,2.04,90.29,128.61,0.91,M5V,0.263,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109925
1_0_0,550280109926,127.01,2.03,95.95,127.02,0.92,M5V,0.288,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109926
1_0_0,550280109927,128.75,2.08,98.28,128.76,0.93,M5V,0.314,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109927
1_0_0,550280109928,127.15,2.08,0.61,127.17,0.94,DA,0.679,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280109928
1_0_0,550280109929,128.90,2.13,6.27,128.91,0.95,K5V,0.572,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280109929
1_0_0,550280109930,127.30,2.12,8.60,127.32,0.96,M5V,0.271,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109930
1_0_0,550280109931,129.04,2.17,10.93,129.06,0.97,M5V,0.296,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109931
1_0_0,550280109932,127.45,2.10,16.60,127.47,0.94,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109932
1_0_0,550280109933,129.19,2.15,18.93,129.21,0.95,DA,0.695,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280109933
1_0_0,550280109934,127.60,2.14,21.26,127.62,0.96,G5V,0.844,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,3,False,550280109934
1_0_0,550280109935,129.34,2.12,23.59,129.36,0.94,M5V,0.279,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109935
1_0_0,550280109936,127.75,2.11,29.25,127.77,0.95,M5V,0.305,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109936
1_0_0,550280109937,129.49,2.16,31.58,129.51,0.96,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109937
1_0_0,550280109938,127.90,2.08,33.91,127.92,0.93,DA,0.711,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280109938
1_0_0,550280109939,129.64,2.14,39.57,129.66,0.94,G5V,0.871,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,6,False,550280109939
1_0_0,550280109940,128.05,2.13,41.90,128.07,0.95,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109940
1_0_0,550280109941,129.79,2.18,44.23,129.81,0.96,M5V,0.313,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109941
1_0_0,550280109942,128.20,2.10,49.90,128.22,0.94,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109942
1_0_0,550280109943,129.94,2.15,52.23,129.96,0.95,K0III,0.975,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109943
1_0_0,550280109944,128.35,2.15,54.56,128.37,0.96,NS,1.257,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280109944
1_0_0,550280109945,126.76,2.07,56.89,126.78,0.94,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109945
1_0_0,550280109946,128.50,2.12,62.55,128.52,0.95,M5V,0.321,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109946
1_0_0,550280109947,126.91,2.12,64.88,126.92,0.96,M5V,0.346,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109947
1_0_0,550280109948,128.65,2.17,67.21,128.67,0.97,K0III,1.008,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109948
1_0_0,550280109949,127.06,2.09,72.87,127.07,0.94,NS,1.295,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280109949
1_0_0,550280109950,128.80,2.14,75.20,128.82,0.95,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109950
1_0_0,550280109951,127.21,2.13,77.53,127.22,0.96,M5V,0.329,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109951
1_0_0,550280109952,128.95,2.11,83.20,128.97,0.94,M5V,0.354,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109952
1_0_0,550280109953,127.36,2.11,85.53,127.37,0.95,K0III,1.040,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109953
1_0_0,550280109954,129.10,2.16,87.86,129.11,0.96,NS,1.333,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280109954
1_0_0,550280109955,127.51,2.08,90.19,127.52,0.93,K5V,0.726,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280109955
1_0_0,550280109956,129.25,2.13,95.85,129.26,0.94,M5V,0.337,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109956
1_0_0,550280109957,127.65,2.12,98.18,127.67,0.95,M5V,0.242,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109957
1_0_0,550280109958,129.39,2.25,0.51,129.41,1.00,K0III,1.072,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109958
1_0_0,550280109959,127.80,2.17,6.17,127.82,0.97,NS,1.370,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280109959
1_0_0,550280109960,129.54,2.22,8.50,129.56,0.98,K5V,0.745,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280109960
1_0_0,550280109961,127.95,2.22,10.83,127.97,0.99,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109961
1_0_0,550280109962,129.69,2.19,16.50,129.71,0.97,M5V,0.250,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109962
1_0_0,550280109963,128.10,2.19,18.83,128.12,0.98,K0III,1.104,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109963
1_0_0,550280109964,129.84,2.24,21.16,129.86,0.99,DA,0.603,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280109964
1_0_0,550280109965,128.25,2.23,23.49,128.27,1.00,K5V,0.764,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280109965
1_0_0,550280109966,126.66,2.15,29.15,126.68,0.97,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,True,550280109966
1_0_0,550280109967,128.40,2.21,31.48,128.42,0.98,M5V,0.259,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109967
1_0_0,550280109968,126.81,2.20,33.81,126.83,0.99,M5V,0.284,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109968
1_0_0,550280109969,128.55,2.18,39.47,128.57,0.97,DA,0.620,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280109969
1_0_0,550280109970,126.96,2.17,41.80,126.98,0.98,K5V,0.783,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280109970
1_0_0,550280109971,128.70,2.22,44.13,128.72,0.99,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109971
1_0_0,550280109972,127.11,2.22,49.79,127.13,1.00,M5V,0.267,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109972
1_0_0,550280109973,128.85,2.20,52.12,128.87,0.98,M5V,0.292,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280109973
1_0_0,550280109974,127.26,2.19,54.45,127.28,0.99,DA,0.636,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280109974
1_0_0,550280109975,129.00,2.24,56.78,129.02,1.00,G5V,1.145,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,5,False,550280109975
1_0_0,550280109976,127.41,2.16,62.45,127.43,0.97,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109976
1_0_0,550280109977,129.15,2.21,64.78,129.17,0.98,M5V,0.275,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109977
1_0_0,550280109978,127.56,2.21,67.11,127.58,0.99,M5V,0.300,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109978
1_0_0,550280109979,129.30,2.19,72.77,129.32,0.97,DA,0.652,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280109979
1_0_0,550280109980,127.71,2.18,75.10,127.72,0.98,G5V,1.172,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,3,False,550280109980
1_0_0,550280109981,129.45,2.23,77.43,129.47,0.99,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109981
1_0_0,550280109982,127.86,2.23,83.09,127.87,1.00,M5V,0.283,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109982
1_0_0,550280109983,129.60,2.20,85.42,129.62,0.97,M5V,0.308,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109983
1_0_0,550280109984,128.01,2.20,87.75,128.02,0.98,DA,0.668,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280109984
1_0_0,550280109985,129.75,2.25,90.08,129.77,0.99,NS,1.678,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280109985
1_0_0,550280109986,128.16,2.17,95.75,128.17,0.97,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109986
1_0_0,550280109987,129.90,2.22,98.08,129.91,0.98,M5V,0.291,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280109987
1_0_0,550280109988,131.66,0.05,0.41,131.66,0.02,M5V,0.316,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280109988
1_0_0,550280109989,130.06,0.07,6.07,130.06,0.03,K0III,1.368,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109989
1_0_0,550280109990,131.81,0.02,8.40,131.81,0.01,NS,1.156,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280109990
1_0_0,550280109991,130.21,0.04,10.73,130.21,0.02,M5V,0.273,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109991
1_0_0,550280109992,131.96,0.07,16.39,131.96,0.03,M5V,0.299,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109992
1_0_0,550280109993,130.36,0.01,18.72,130.36,0.01,M5V,0.324,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109993
1_0_0,550280109994,132.10,0.03,21.05,132.10,0.01,K0III,1.400,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109994
1_0_0,550280109995,130.51,0.06,23.38,130.51,0.02,NS,1.193,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280109995
1_0_0,550280109996,132.25,0.00,29.05,132.25,0.00,K5V,0.656,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280109996
1_0_0,550280109997,130.66,0.02,31.38,130.66,0.01,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280109997
1_0_0,550280109998,132.40,0.05,33.71,132.40,0.02,M5V,0.333,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280109998
1_0_0,550280109999,130.81,0.07,39.37,130.81,0.03,K0III,1.433,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280109999
1_0_0,550280110000,132.55,0.02,41.70,132.55,0.01,NS,1.231,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280110000
1_0_0,550280110001,130.96,0.04,44.03,130.96,0.02,K5V,0.675,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280110001
1_0_0,550280110002,132.70,0.06,49.69,132.70,0.03,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110002
1_0_0,550280110003,131.11,0.01,52.02,131.11,0.00,M5V,0.341,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110003
1_0_0,550280110004,132.85,0.03,54.35,132.85,0.01,K0III,0.985,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110004
1_0_0,550280110005,131.26,0.05,56.68,131.26,0.02,DA,0.544,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280110005
1_0_0,550280110006,133.00,0.07,62.35,133.00,0.03,K5V,0.694,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280110006
1_0_0,550280110007,131.41,0.02,64.68,131.41,0.01,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110007
1_0_0,550280110008,133.15,0.04,67.01,133.15,0.02,M5V,0.349,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110008
1_0_0,550280110009,131.56,0.06,72.67,131.56,0.03,K0III,1.017,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110009
1_0_0,550280110010,133.30,0.01,75.00,133.30,0.00,DA,0.560,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280110010
1_0_0,550280110011,131.71,0.03,77.33,131.71,0.01,K5V,0.713,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,3,False,550280110011
1_0_0,550280110012,130.12,0.06,82.99,130.12,0.02,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110012
1_0_0,550280110013,131.86,0.00,85.32,131.86,0.00,M5V,0.357,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110013
1_0_0,550280110014,130.27,0.02,87.65,130.27,0.01,M5V,0.262,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110014
1_0_0,550280110015,132.01,0.05,93.32,132.01,0.02,DA,0.576,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280110015
1_0_0,550280110016,130.42,0.07,95.65,130.42,0.03,G5V,1.045,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,8,False,550280110016
1_0_0,550280110017,132.16,0.02,97.98,132.16,0.01,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,True,550280110017
1_0_0,550280110018,130.57,0.11,0.31,130.57,0.05,M5V,0.245,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110018
1_0_0,550280110019,132.31,0.14,5.97,132.31,0.06,M5V,0.270,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110019
1_0_0,550280110020,130.71,0.08,8.30,130.71,0.04,DA,0.592,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280110020
1_0_0,550280110021,132.46,0.11,10.63,132.46,0.05,G5V,1.072,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,5,False,550280110021
1_0_0,550280110022,130.86,0.13,16.29,130.86,0.06,M5V,0.347,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110022
1_0_0,550280110023,132.61,0.15,18.62,132.61,0.07,M5V,0.253,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110023
1_0_0,550280110024,131.01,0.10,20.95,131.01,0.04,M5V,0.278,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,True,550280110024
1_0_0,550280110025,132.76,0.12,26.62,132.76,0.05,DA,0.608,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280110025
1_0_0,550280110026,131.16,0.14,28.95,131.16,0.06,F0V,1.539,6500,3.5000,1.000,1.000,0.950,Bulge,Central Molecular Zone,2,False,550280110026
1_0_0,550280110027,132.90,0.09,31.28,132.90,0.04,M5V,0.355,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110027
1_0_0,550280110028,131.31,0.11,33.61,131.31,0.05,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110028
1_0_0,550280110029,133.05,0.13,39.27,133.05,0.06,M5V,0.287,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110029
1_0_0,550280110030,131.46,0.08,41.60,131.46,0.03,K0III,1.249,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110030
1_0_0,550280110031,133.20,0.10,43.93,133.20,0.04,NS,1.576,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280110031
1_0_0,550280110032,131.61,0.12,49.59,131.61,0.05,M5V,0.243,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110032
1_0_0,550280110033,130.02,0.14,51.92,130.02,0.06,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110033
1_0_0,550280110034,131.76,0.09,54.25,131.76,0.04,M5V,0.295,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110034
1_0_0,550280110035,130.17,0.11,59.92,130.17,0.05,K0III,1.281,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110035
1_0_0,550280110036,131.91,0.14,62.25,131.91,0.06,NS,1.614,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,False,550280110036
1_0_0,550280110037,130.32,0.08,64.58,130.32,0.04,K5V,0.587,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,6,False,550280110037
1_0_0,550280110038,132.06,0.10,66.91,132.06,0.05,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110038
1_0_0,550280110039,130.47,0.13,72.57,130.47,0.06,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,True,550280110039
1_0_0,550280110040,132.21,0.15,74.90,132.21,0.06,K0III,1.313,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110040
1_0_0,550280110041,130.62,0.09,77.23,130.62,0.04,NS,1.652,1000000,0.0010,0.700,0.700,1.000,Bulge,Central Molecular Zone,0,True,550280110041
1_0_0,550280110042,132.36,0.12,82.89,132.36,0.05,K5V,0.606,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,4,False,550280110042
1_0_0,550280110043,130.77,0.14,85.22,130.77,0.06,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110043
1_0_0,550280110044,132.51,0.09,87.55,132.51,0.04,M5V,0.311,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110044
1_0_0,550280110045,130.92,0.11,93.22,130.92,0.05,K0III,1.345,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110045
1_0_0,550280110046,132.66,0.13,95.55,132.66,0.06,DA,0.484,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280110046
1_0_0,550280110047,131.07,0.15,97.88,131.07,0.07,K5V,0.624,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,2,False,550280110047
1_0_0,550280110048,132.81,0.18,0.21,132.81,0.08,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110048
1_0_0,550280110049,131.22,0.20,5.87,131.22,0.09,M5V,0.319,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110049
1_0_0,550280110050,132.96,0.22,8.20,132.96,0.10,K0III,1.378,3500,200.0000,1.000,0.400,0.200,Bulge,Central Molecular Zone,0,False,550280110050
1_0_0,550280110051,131.37,0.17,10.53,131.37,0.07,DA,0.500,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280110051
1_0_0,550280110052,133.11,0.19,16.19,133.11,0.08,K5V,0.643,4200,0.4000,1.000,0.850,0.650,Bulge,Central Molecular Zone,5,False,550280110052
1_0_0,550280110053,131.51,0.21,18.52,131.52,0.09,M5V,0.301,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110053
1_0_0,550280110054,133.26,0.16,20.85,133.26,0.07,M5V,0.327,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110054
1_0_0,550280110055,131.66,0.18,26.51,131.66,0.08,M5V,0.352,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,False,550280110055
1_0_0,550280110056,130.07,0.20,28.84,130.07,0.09,DA,0.516,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280110056
1_0_0,550280110057,131.81,0.22,31.17,131.81,0.10,G5V,0.946,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,4,False,550280110057
1_0_0,550280110058,130.22,0.17,33.50,130.22,0.07,M5V,0.309,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110058
1_0_0,550280110059,131.96,0.19,39.17,131.96,0.08,M5V,0.335,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110059
1_0_0,550280110060,130.37,0.21,41.50,130.37,0.09,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110060
1_0_0,550280110061,132.11,0.16,43.83,132.11,0.07,DA,0.532,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,True,550280110061
1_0_0,550280110062,130.52,0.18,49.49,130.52,0.08,G5V,0.973,5500,1.0000,1.000,1.000,0.800,Bulge,Central Molecular Zone,8,False,550280110062
1_0_0,550280110063,132.26,0.21,51.82,132.26,0.09,M5V,0.317,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110063
1_0_0,550280110064,130.67,0.23,54.15,130.67,0.10,M5V,0.343,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,3,False,550280110064
1_0_0,550280110065,132.41,0.18,59.81,132.41,0.08,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,1,False,550280110065
1_0_0,550280110066,130.82,0.20,62.14,130.82,0.09,DA,0.548,10000,0.0100,0.950,0.950,1.000,Bulge,Central Molecular Zone,0,False,550280110066
1_0_0,550280110067,132.56,0.22,64.47,132.56,0.10,F0V,1.399,6500,3.5000,1.000,1.000,0.950,Bulge,Central Molecular Zone,4,False,550280110067
1_0_0,550280110068,130.97,0.16,66.80,130.97,0.07,M5V,0.325,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,0,True,550280110068
1_0_0,550280110069,132.71,0.19,72.47,132.71,0.08,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Central Molecular Zone,2,False,550280110069
